Q_MW,x_f_m,objective,evidence_label
31.0,50.5,2.3709765484298635,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,51.0,5.170762844647012,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,51.5,11.245711103330182,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,52.0,20.979165012915363,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,52.5,34.8864941120839,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,53.0,53.6259306753853,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,53.5,78.01317544961233,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,54.0,109.04003337558221,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,54.5,82.25691501370383,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,55.0,66.24312659487188,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,55.5,60.457172557379664,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,56.0,63.366609486099634,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,56.5,73.81733827759955,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,57.0,90.98012943848957,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,57.5,114.30872383143945,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,58.0,143.50785941291767,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,58.5,178.50991417752593,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,59.0,219.45914585450552,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,59.5,266.70275976000454,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
31.0,60.0,320.7882559991793,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,40.0,236.23350032550053,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,40.5,222.86531048876165,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,41.0,217.12700733285632,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,41.5,218.84763471361242,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,42.0,228.0867208177107,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,42.5,245.1290170493199,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,43.0,270.48568542735103,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,43.5,304.9017294972154,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,44.0,349.36964240702986,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,44.5,278.33836906582127,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,45.0,218.06139313098404,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,45.5,168.8437734674027,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,46.0,128.73313265241575,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,46.5,96.14903836374944,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,47.0,69.82384702833338,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,47.5,48.75471310408622,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,48.0,32.16500727428313,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,48.5,19.473713967770166,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,49.0,10.27165396137367,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,49.5,4.303610905427695,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,50.0,1.4556394488620974,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,50.5,1.7470039910640702,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,51.0,5.326346705691952,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,51.5,12.471816302509941,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,52.0,23.595009302932816,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,52.5,39.24868718131291,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,53.0,60.13833896001676,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,53.5,87.13776285741949,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,54.0,121.30894530768862,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,54.5,91.17912401178663,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,55.0,72.61095648230335,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,55.5,65.07371960134252,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,56.0,66.9224874887497,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,56.5,76.91654518852272,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,57.0,94.16231225111954,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,57.5,118.0686091392451,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,58.0,148.31250809980506,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,58.5,184.81437215158357,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,59.0,227.72099526422892,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,59.5,277.3960241641679,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
32.0,60.0,334.4170764537931,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,40.0,244.10169365969676,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,40.5,230.42049389083024,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,41.0,224.8841038301892,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,41.5,227.3140037957597,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,42.0,237.7769570908532,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,42.5,256.57943537134435,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,43.0,284.26890274837126,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,43.5,321.6417407468845,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,44.0,369.75778623083784,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,44.5,293.92025129116985,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,45.0,229.57297945093407,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,45.5,177.06222301027407,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,46.0,134.30904107563373,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,46.5,99.63059724936068,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,47.0,71.6772231556955,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,47.5,49.38136044932652,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,48.0,31.916512851190447,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,48.5,18.664687686142482,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,49.0,9.191099247067134,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,49.5,3.2251542173194654,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,50.0,0.6469508661609332,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,50.5,1.4787059839704932,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,51.0,5.8806826627238395,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,51.5,14.151333301756285,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,52.0,26.731500187182956,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,52.5,44.21263467351728,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,53.0,67.34910899648284,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,53.5,97.07480538005363,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,54.0,134.52427848834645,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,54.5,100.89258354754804,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,55.0,79.64267407674552,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,55.5,70.25636440451355,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,56.0,70.97230563526635,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,56.5,80.46008028235477,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,57.0,97.75940683898098,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,57.5,122.23247917179332,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,58.0,153.52756999766498,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,58.5,191.55241275826225,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,59.0,236.45620533646982,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,59.5,288.6193634464177,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
33.0,60.0,348.6504007004542,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,40.0,252.37457901876158,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,40.5,238.38671756020807,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,41.0,233.07534575052134,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,41.5,236.2542457541891,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,42.0,247.99774174029235,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,42.5,268.6348026934014,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,43.0,298.7504268337987,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,43.5,339.1940764913531,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,44.0,391.09513396130603,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,44.5,310.29457776823676,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,45.0,241.74448636154568,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,45.5,185.8342242854679,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,46.0,140.35431434667805,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,46.5,103.516303007581,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,47.0,73.88592672966568,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,47.5,50.328891704993744,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,48.0,31.967283340879113,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,48.5,18.144991229859368,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,49.0,8.400846233409473,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,49.5,2.4484294948113954,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,50.0,0.1617377165402323,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,50.5,1.5660825271491237,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,51.0,6.833770715742694,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,51.5,16.284262101069253,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,52.0,30.38863766566577,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,52.5,49.77833658869708,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,53.0,75.25824078478352,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,53.5,107.8243030175148,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,54.0,148.68603291755568,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,54.5,111.3972936209883,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,55.0,87.33827937819844,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,55.5,76.00510696689277,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,56.0,75.51606392564966,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,56.5,84.44794355909569,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,57.0,101.77141320207397,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,57.5,126.80033392908413,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,58.0,159.15304510649742,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,58.5,198.72403599756203,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,59.0,245.66477607122837,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,59.5,300.37277760675386,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
34.0,60.0,363.4882287391631,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,40.0,261.05215640269483,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,40.5,246.76398149689493,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,41.0,241.70073309385262,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,41.5,245.6683605889003,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,42.0,258.7490747660281,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,42.5,281.2951190154911,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,43.0,313.93025768363384,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,43.5,357.5587367306206,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,44.0,413.3816855984343,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,44.5,327.4613484970216,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,45.0,254.5759138628184,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,45.5,195.15977729298416,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,46.0,146.8689524655488,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,46.5,107.80615563841033,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,47.0,76.4499577502439,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,47.5,51.59730687108782,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,48.0,32.31731874334905,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,48.5,17.914624598920824,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,49.0,7.900894920400664,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,49.5,1.9734367379035123,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,50.0,0.0,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,50.5,2.0091336205999624,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,51.0,8.185610864748497,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,51.5,18.870602700448742,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,52.0,34.56642173838128,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,52.5,55.94579292685226,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,53.0,83.86573432491886,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,53.5,119.38625576980287,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,54.0,163.7942085953163,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,54.5,122.69325423210722,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,55.0,95.69777238666188,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,55.5,82.31994728848014,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,56.0,80.55376235989954,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,56.5,88.88013501874552,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,57.0,106.19833134039845,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,57.5,131.7721734111175,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,58.0,165.18893342630238,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,58.5,206.32924186948284,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,59.0,255.3467074685043,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,59.5,312.6562666451764,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
35.0,60.0,378.93056056991963,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,40.0,270.1344258114966,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,40.5,255.5522857008911,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,41.0,250.76026586018315,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,41.5,255.5563482998936,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,42.0,270.03095616806075,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,42.5,294.5603843376136,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,43.0,329.8083952978762,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,43.5,376.7357214646878,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,44.0,436.6174411422228,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,44.5,345.42056347752464,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,45.0,268.06726195475255,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,45.5,205.03888203282287,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,46.0,153.852955432246,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,46.5,112.50015514184884,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,47.0,79.36931621743018,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,47.5,53.186605947608776,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,48.0,32.96661905860033,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,48.5,17.97358779332683,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,49.0,7.691245308040743,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,49.5,1.8001759465958072,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,50.0,0.16173771654023403,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,50.5,2.807859264323019,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,51.0,9.936203109741278,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,51.5,21.910355099894886,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,52.0,39.2648524053295,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,52.5,62.715003687982865,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,53.0,93.1715896168889,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,53.5,131.76066363691814,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,54.0,179.8488055216283,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,54.5,134.78046538090499,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,55.0,104.72115310213601,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,55.5,89.2008853692757,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,56.0,86.08540093801606,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,56.5,93.75665466130422,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,57.0,111.04016125395448,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,57.5,137.14799761789348,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,58.0,171.63523495707994,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,58.5,214.36803037402476,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,59.0,265.5019995282979,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,59.5,325.4698305616854,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
36.0,60.0,394.97739619272386,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,40.0,279.62138724516694,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,40.5,264.75163017219626,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,41.0,260.253944049513,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,41.5,265.91820888716893,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,42.0,281.84338594638984,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,42.5,308.43059865976863,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,43.0,346.3848396765258,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,43.5,396.72503069355383,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,44.0,460.80240059267186,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,44.5,364.1722227097456,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
37.0,45.0,282.21853063734824,SYNTHETIC_SOFTWARE_TEST_NOT_SCIENTIFIC_EVIDENCE
